tollgate_id,time_window,direction,volume
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,123.80558
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,118.32669
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,108.18925
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",1,107.11625
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",1,109.16788
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",1,100.85582
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",1,84.41944
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",1,73.46307
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",1,61.45503
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,117.33336
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,119.84235
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,120.99227
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,120.07755
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,114.77326
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,105.08789
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",1,107.98552
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",1,109.71121
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",1,101.15874
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",1,84.62108
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",1,73.56386
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",1,61.66993
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,109.13916
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,112.44130
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,114.31279
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,115.82546
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,111.12720
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,103.32730
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",1,103.52007
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",1,106.42256
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",1,99.48765
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",1,82.51697
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",1,71.48764
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",1,59.98126
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,115.27433
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,118.52123
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,120.27142
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,120.15557
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",1,114.58260
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",1,102.75686
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",1,116.10352
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",1,116.35983
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",1,106.87828
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",1,90.25470
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",1,78.30271
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",1,65.78075
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",1,97.78634
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",1,102.03677
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",1,103.71885
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",1,105.56461
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",1,103.84258
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",1,97.61091
1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",1,100.53917
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",1,103.29913
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",1,97.44865
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",1,81.35857
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",1,70.03027
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",1,59.19314
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",1,90.37705
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",1,94.85722
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",1,97.59753
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",1,99.21524
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",1,97.56538
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",1,91.91212
1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",1,115.13639
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",1,115.63627
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",1,106.45342
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",1,90.52341
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",1,78.30127
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",1,65.93945
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",1,118.07244
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",1,121.46984
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",1,123.01348
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",1,122.30103
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",1,116.66216
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",1,104.30026
1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",1,104.87782
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",1,107.15904
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",1,99.14738
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",1,82.64999
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",1,71.84166
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",1,60.13038
2,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,117.65299
2,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,115.95048
2,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,112.02761
2,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,104.45339
2,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,92.45412
2,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,81.12649
2,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,79.03642
2,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,74.05784
2,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,68.46468
2,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,62.06856
2,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,55.37724
2,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,46.87315
2,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,116.85117
2,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,115.32167
2,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,111.75371
2,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,104.26711
2,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,93.20184
2,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,81.96173
2,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,81.73453
2,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,76.75733
2,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,71.15340
2,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,65.03982
2,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,57.82531
2,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,49.53097
2,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,116.48440
2,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,115.79786
2,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,112.28849
2,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,104.66846
2,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,93.72378
2,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,81.81429
2,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,78.37562
2,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,73.72821
2,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,68.18899
2,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,62.72524
2,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,56.32779
2,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,48.97229
2,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,118.17380
2,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,117.11920
2,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,113.29896
2,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,106.58966
2,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,95.12243
2,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,83.50973
2,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,95.16495
2,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,89.62278
2,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,81.45159
2,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,72.61887
2,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,63.50725
2,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,54.33247
2,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,75.65736
2,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,82.04644
2,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,85.20105
2,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,84.86718
2,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,84.83578
2,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,82.38231
2,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,81.43784
2,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,76.16368
2,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,70.62692
2,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,64.29231
2,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,57.35652
2,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,48.67646
2,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,37.53717
2,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,44.22913
2,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,47.13080
2,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,49.36440
2,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,51.46253
2,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,52.26358
2,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,41.01358
2,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,38.69332
2,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,35.23149
2,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,32.55084
2,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,30.01689
2,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,27.73634
2,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,86.72062
2,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,90.13171
2,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,91.51316
2,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,88.39617
2,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,84.31094
2,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,78.24406
2,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,33.29338
2,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,32.96162
2,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,32.00127
2,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,30.08581
2,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,27.27024
2,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,23.70743
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,153.27652
3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,151.94467
3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,148.14841
3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,142.10343
3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,130.47573
3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,115.54798
3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,121.40753
3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,114.21779
3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,102.47107
3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,89.33993
3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,76.76213
3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,65.16760
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,152.03494
3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,150.78167
3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,146.98369
3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,141.38749
3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,130.08170
3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,115.73501
3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,120.92024
3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,113.96647
3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,102.45140
3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,89.29725
3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,76.60287
3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,64.84037
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,152.28018
3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,150.53285
3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,146.53630
3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,141.65605
3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,130.94524
3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,118.98811
3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,117.83761
3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,111.84372
3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,101.16504
3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,88.21356
3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,75.51556
3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,62.75967
3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,144.60452
3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,145.66217
3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,142.14643
3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,136.77160
3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,127.20669
3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,113.22996
3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,141.35256
3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,129.87380
3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,117.48581
3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,104.26226
3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,91.33236
3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,78.65547
3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,113.95813
3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,118.24040
3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,119.43226
3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,117.98424
3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,114.48055
3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,108.00467
3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,117.73639
3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,111.55661
3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,100.21427
3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,86.98056
3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,74.52964
3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,62.18942
3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,103.94695
3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,108.98178
3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,113.91406
3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,116.05133
3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,114.69001
3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,109.59730
3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,127.22636
3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,118.49180
3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,106.33006
3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,93.41155
3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,81.34191
3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,68.32713
3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,168.18718
3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,164.83558
3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,160.38758
3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,153.75118
3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,143.43191
3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,129.01245
3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,115.93474
3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,110.39629
3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,99.81668
3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,86.46884
3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,73.60716
3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,60.61635
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,117.05742
3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,125.69474
3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,130.41273
3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,128.10511
3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,115.71313
3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,100.66426
3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",1,90.25717
3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",1,90.51427
3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",1,86.34930
3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",1,77.27896
3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",1,71.22637
3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",1,68.16346
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,112.64675
3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,120.80132
3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,125.83050
3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,124.24808
3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,115.65860
3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,100.97492
3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",1,92.03995
3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",1,92.05268
3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",1,88.54045
3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",1,80.68685
3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",1,74.02174
3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",1,70.79099
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,119.89395
3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,127.92831
3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,132.27386
3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,129.24247
3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,117.05043
3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,101.54947
3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",1,94.65027
